lon,lat,number,street,unit,city,district,region,postcode,id,hash,tz
-122.8143523,45.4906795,4150,SW HOCKEN AVE,# 29,,,,97005,,0b322b4679787594,America/Los_Angeles
-122.8342896,45.4549105,15230,SW EMERALD ST,,,,,97007,,e4690e1020d06c1b,America/Los_Angeles
-122.805774,45.4514803,9495,SW 125TH AVE,# 66,,,,97008,,42cfe91a174abd1d,America/Los_Angeles
-122.8109027,45.4799617,5450,SW ERICKSON AVE,# B215,,,,97005,,e5f44955f03e5f86,America/Los_Angeles
-122.7959471,45.4627418,11570,SW CARDINAL TER,,,,,97008,,93deeaf1cdcce510,America/Los_Angeles
-122.8124934,45.4748851,6217,SW ERICKSON AVE,,,,,97008,,3580735c6ebac92e,America/Los_Angeles
-122.84163,45.4930895,16020,SW AUDUBON ST,# 104,,,,97003,,a74911c594e0a676,America/Los_Angeles
-122.7966111,45.4715818,11625,SW BAKER ST,,,,,97008,,31edca458459f6a2,America/Los_Angeles
-122.8287886,45.4420823,14780,SW OSPREY DR,# 250,,,,97007,,9e3ab248d41ab2d3,America/Los_Angeles
-122.8033668,45.4742899,6120,SW 124TH AVE,# 36,,,,97008,,fd15859aba91a540,America/Los_Angeles
-122.8104226,45.4806623,5450,SW ERICKSON AVE,# A108,,,,97005,,886868ae1d03b774,America/Los_Angeles
-122.8387073,45.4308524,15745,SW HARLEQUIN DR,,,,,97007,,fc84e5089b30804c,America/Los_Angeles
-122.8069277,45.4922725,3841,SW HALL BLVD,,,,,97005,,04249d56bcd7d03a,America/Los_Angeles
-122.7779285,45.4700672,9827,SW DENNEY RD,,,,,97008,,2d3bf3e7cf28137b,America/Los_Angeles
-122.7961546,45.5217318,310,NW 116TH AVE,# 105,,,,97229,,98c7a83c23bf1f09,America/Los_Angeles
-122.8049868,45.4490164,12480,SW GINGHAM LN,# D,,,,97008,,703865769bc028e6,America/Los_Angeles
-122.8559861,45.5166941,17395,SW LISA ST,,,,,97006,,bad643e426380853,America/Los_Angeles
-122.7809651,45.4672635,7290,SW 102ND AVE,,,,,97008,,c22b93ea57e87756,America/Los_Angeles
-122.8340035,45.4317416,15285,SW WARBLER WAY,# 102,,,,97007,,eea35386ab752ad0,America/Los_Angeles
-122.7903471,45.4604616,8285,SW NIMBUS AVE,# 164,,,,97008,,b3a184cbf6f5b10e,America/Los_Angeles
-122.8319106,45.4281382,15140,SW BARROWS RD,# 305,,,,97007,,4d2ce4029c73198a,America/Los_Angeles
-122.8317072,45.4410595,15220,SW TEAL BLVD,# E,,,,97007,,27c1fa0b09c2c224,America/Los_Angeles
-122.8280782,45.4676846,14680,SW TIERRA DEL MAR DR,,,,,97007,,947935d002e2fda3,America/Los_Angeles
-122.8430727,45.5129268,950,SW 163RD AVE,# 522,,,,97006,,a384dccc8b3bf186,America/Los_Angeles
-122.8277713,45.4319187,12260,SW HORIZON BLVD,,,,,97007,,965b8c0e3d1ea902,America/Los_Angeles
-122.8132173,45.4612517,13215,SW BLUEBELL LN,,,,,97008,,18f0cd2d8c1310ba,America/Los_Angeles
-122.844368,45.4385487,16250,SW FALCON DR,,,,,97007,,1e130a7b577eef0b,America/Los_Angeles
-122.8052315,45.4747558,6230,SW HALL BLVD,# 1,,,,97008,,7b7d304493e1d4a4,America/Los_Angeles
-122.8428475,45.5154027,16324,SW ESTUARY DR,# 103,,,,97006,,338d88d10a44d996,America/Los_Angeles
-122.8137594,45.452557,9515,SW NEW FOREST DR,,,,,97008,,c1318c81b99f9507,America/Los_Angeles
-122.7487603,45.5061628,6960,SW POINTER RD,# 402,,,,97225,,023d21607ebd7175,America/Los_Angeles
-122.8531582,45.5317087,1815,NW 169TH PL,# 4060,,,,97006,,ab544fee1cdc7f06,America/Los_Angeles
-122.8535353,45.448312,9906,SW 172ND AVE,,,,,97007,,0eecc8a89be3e038,America/Los_Angeles
-122.8022282,45.4721657,6640,SW SUSSEX ST,,,,,97008,,257f32e5b5c13f2d,America/Los_Angeles
-122.8396829,45.4622481,15850,SW BARNARD CT,,,,,97007,,147f6af67b173799,America/Los_Angeles
-122.7997568,45.4534904,11925,SW SETTLER WAY,,,,,97008,,f401f2ab0612ab80,America/Los_Angeles
-122.7979518,45.5263435,11725,NW WINTER PARK TER,# 202,,,,97229,,722307781dd23e68,America/Los_Angeles
-122.8415949,45.434118,16035,SW WHITEBIRD ST,,,,,97007,,b52f3cc8efaccc56,America/Los_Angeles
-122.8116077,45.4513516,13145,SW DARTMOOR CT,,,,,97008,,225c492c5a0a2985,America/Los_Angeles
-122.8173333,45.4828047,13620,SW 6TH ST,,,,,97005,,67816b3813e283ea,America/Los_Angeles
-122.8569129,45.5228224,17451,NW BERNARD PL,,,,,97006,,4bab58a64b15468a,America/Los_Angeles
-122.8589165,45.528146,1176,NW FALL AVE,,,,,97006,,894fe093235f6cd9,America/Los_Angeles
-122.822768,45.451202,9480,SW SADDLE DR,,,,,97008,,b00cad7ff8207cbd,America/Los_Angeles
-122.7921558,45.4728079,6550,SW IMPERIAL DR,,,,,97008,,d4c7da770dcca78f,America/Los_Angeles
-122.8304635,45.497262,14929,SW MILLIKAN WAY,# 1115,,,,97003,,e5571634416a0c3c,America/Los_Angeles
-122.807248,45.4699663,12680,SW BARLOW RD,,,,,97008,,45ea89c800d99782,America/Los_Angeles
-122.8222694,45.4850381,4863,SW 141ST AVE,,,,,97005,,a7a763fd422d1668,America/Los_Angeles
-122.7722616,45.477267,5920,SW SPRUCE AVE,,,,,97005,,65077755395d650a,America/Los_Angeles
-122.8310907,45.4521571,14995,SW OPAL DR,,,,,97007,,5db66fe5a08737e8,America/Los_Angeles
-122.8452402,45.5165883,16405,SW ESTUARY DR,# 202,,,,97006,,ceb8385c6e594146,America/Los_Angeles
-122.8449444,45.5043978,2054,SW MERLO CT,,,,,97003,,518b8f261bbdbcd8,America/Los_Angeles
-122.8589487,45.5263737,17711,NW SUE CT,,,,,97006,,c1561e8edcd329d4,America/Los_Angeles
-122.8270094,45.4937017,3601,SW MURRAY BLVD,# 10,,,,97005,,4db3545215750402,America/Los_Angeles
-122.8551151,45.53002,17325,NW BRICKSTONE CT,,,,,97006,,520423e7c549cbfb,America/Los_Angeles
-122.8473428,45.5113135,1174,SW KILEY WAY,# 95,,,,97006,,d890e798512dfc8b,America/Los_Angeles
-122.8566425,45.5312174,1590,NW 175TH PL,,,,,97006,,1b3da89bd007b7e9,America/Los_Angeles
-122.8204323,45.4679116,13925,SW 27TH ST,,,,,97008,,4698cb6f32ac9c58,America/Los_Angeles
-122.8329169,45.4542162,9080,SW GRAPHITE TER,,,,,97007,,769b060386309917,America/Los_Angeles
-122.7996847,45.4635574,7860,SW HALL BLVD,# 14,,,,97008,,a045f6e18d4d207a,America/Los_Angeles
-122.8277483,45.4363531,14655,SW QUAIL LN,# 101,,,,97007,,e6119c69e72790ba,America/Los_Angeles
-122.8326112,45.4730932,15100,SW IVY GLENN CT,,,,,97007,,22bd00b3dc6c5328,America/Los_Angeles
-122.8067752,45.4629287,7847,SW RAINTREE DR,,,,,97008,,b7e11bf7153e065f,America/Los_Angeles
-122.8232195,45.4432856,14239,SW DEER LN,,,,,97008,,dd356a49bbc9b45d,America/Los_Angeles
-122.8291251,45.4773322,14820,SW VILLAGE LN,,,,,97007,,d89cd8bd84f99eef,America/Los_Angeles
-122.8276889,45.4807677,5335,SW MURRAY BLVD,# 101,,,,97005,,f0996d5eaf00e3bb,America/Los_Angeles
-122.8194828,45.441025,10880,SW DAVIES RD,# 18,,,,97008,,f94999109982595c,America/Los_Angeles
-122.8071617,45.4658891,7455,SW TRILLIUM CT,,,,,97008,,bfab0ec5f6f490cd,America/Los_Angeles
-122.7968562,45.4623018,11650,SW BEL AIRE LN,,,,,97008,,1bedbc07793ae3b4,America/Los_Angeles
-122.779977,45.4643886,7733,SW SCHOLLS FERRY RD,# 224,,,,97008,,be1a2a18df45a5b0,America/Los_Angeles
-122.7839495,45.5176651,450,SW VALERIA VIEW DR,# 307,,,,97225,,54b02d23b85fe561,America/Los_Angeles
-122.8262646,45.4332147,14766,SW SCHOLLS FERRY RD,# 1215,,,,97007,,8b9135adbb8ffcfb,America/Los_Angeles
-122.8318691,45.4284872,15100,SW BARROWS RD,# 108,,,,97007,,20ecd5b4e81f6ecb,America/Los_Angeles
-122.8413809,45.5122826,1050,SW 160TH AVE,# 408,,,,97006,,c446fc65967c65b0,America/Los_Angeles
-122.7975354,45.4903856,4130,SW 117TH AVE,# A,,,,97005,,e94913431ef97ce7,America/Los_Angeles
-122.8399306,45.4596934,8318,SW 159TH PL,,,,,97007,,65856a3ba6dc6bcc,America/Los_Angeles
-122.8549621,45.533986,1905,NW 173RD AVE,# 1510,,,,97006,,c35831dcc3ce44a4,America/Los_Angeles
-122.8343546,45.4772598,15320,SW VILLAGE LN,,,,,97007,,cbe1b4f1e15201f1,America/Los_Angeles
-122.8488799,45.495372,3280,SW 170TH AVE,# 1101,,,,97003,,6f3e184e3c2b6846,America/Los_Angeles
-122.7979481,45.5199121,236,NW 117TH LOOP,,,,,97229,,77591438029ee31f,America/Los_Angeles
-122.8413035,45.5120283,1050,SW 160TH AVE,# 201,,,,97006,,8b2193d59e0fed97,America/Los_Angeles
-122.8329559,45.4456942,10255,SW 152ND AVE,,,,,97007,,246f48926a814773,America/Los_Angeles
-122.8204824,45.4911457,13820,SW ELECTRIC ST,# 114,,,,97005,,08670275c05daf6c,America/Los_Angeles
-122.8050476,45.4541768,9165,SW CHELAN PL,,,,,97008,,54922c5ebad9a27e,America/Los_Angeles
-122.8538298,45.5154182,645,SW 171ST AVE,,,,,97006,,75a1980f8363e937,America/Los_Angeles
-122.8052007,45.4999281,2750,SW CEDAR HILLS BLVD,,,,,97005,,9c5e4ba59b71cb94,America/Los_Angeles
-122.8292896,45.4431626,14795,SW OSPREY DR,# 917,,,,97007,,2978ffc46f621588,America/Los_Angeles
-122.7975442,45.488045,11795,SW BEAVERTON HILLSDALE HWY,,,,,97005,,db3bb765905c01d7,America/Los_Angeles
-122.824359,45.441357,14321,SW TEAL BLVD,,,,,97008,,ee2febde5d05ae4c,America/Los_Angeles
-122.8473834,45.4960287,3280,SW 170TH AVE,# 1704,,,,97003,,038c458580988201,America/Los_Angeles
-122.7997626,45.5222481,500,NW LOST SPRINGS TER,# 104,,,,97229,,b31ada4d2e4b0672,America/Los_Angeles
-122.8190254,45.4488576,9900,SW BUCKSKIN TER,,,,,97008,,67ea99b89f83e757,America/Los_Angeles
-122.7984883,45.445087,11832,SW BOONES BEND DR,,,,,97008,,199ced1d62460171,America/Los_Angeles
-122.8428446,45.4924146,16224,SW AUDUBON ST,# 101,,,,97003,,c1b79d15f9ff1c9e,America/Los_Angeles
-122.8404227,45.5223402,380,NW ISLAND CIR,,,,,97006,,112c3d0f6d68554c,America/Los_Angeles
-122.8186684,45.4883797,13787,SW FARMINGTON RD,# 149,,,,97005,,1db0a9f118058d7a,America/Los_Angeles
-122.8450728,45.4527648,16467,SW GOLD VIEW WAY,,,,,97007,,d0d330b28a554b13,America/Los_Angeles
-122.7945478,45.4853843,4800,SW GRIFFITH DR,# 102,,,,97005,,a52c861e91a5092e,America/Los_Angeles
-122.8427712,45.5240038,625,NW WATERHOUSE AVE,,,,,97006,,d4ee6c7ddbaac6e2,America/Los_Angeles
-122.8441799,45.4926943,16151,SW AUDUBON ST,# 101,,,,97003,,507cafb1ef752771,America/Los_Angeles
-122.7999902,45.4739857,11930,SW IRON HORSE LN,,,,,97008,,539adbbc4d4ab8eb,America/Los_Angeles
-122.8132849,45.4753232,13307,SW 17TH ST,,,,,97008,,29f03b35b27c7dc6,America/Los_Angeles
-122.7911299,45.5194988,23,SW 111TH TER,,,,,97225,,9b360d06f92bac35,America/Los_Angeles
-122.8198281,45.440686,10880,SW DAVIES RD,# 120,,,,97008,,885a5fbec27bc6ba,America/Los_Angeles
-122.7890513,45.5178891,10942,SW CELESTE LN,# 404,,,,97225,,aadf6ec008c479e0,America/Los_Angeles
-122.8305007,45.432714,14815,SW SANDHILL LOOP,# 101,,,,97007,,fcf2191cd3987d89,America/Los_Angeles
-122.7977213,45.445405,11772,SW BOONES BEND DR,,,,,97008,,5dbbbf1556fd11b4,America/Los_Angeles
-122.8428853,45.5160644,16320,SW ESTUARY DR,# 203,,,,97006,,ea5474e8b07b4075,America/Los_Angeles
-122.8318063,45.4481427,15195,SW BASALT CT,,,,,97007,,0d47e5fff2615922,America/Los_Angeles
-122.8279886,45.4831899,5005,SW MURRAY BLVD,# 307,,,,97005,,4d996255687e8ac8,America/Los_Angeles
-122.7966816,45.4940932,11635,SW CENTER ST,# 5,,,,97005,,d3cd5b38906ae885,America/Los_Angeles
-122.7878468,45.4641102,7724,SW NIMBUS AVE,,,,,97008,,2fac306dc57a4976,America/Los_Angeles
-122.827251,45.4537334,14695,SW BEARD RD,# 102,,,,97007,,8ffc942f421ae623,America/Los_Angeles
-122.8406826,45.4924537,15950,SW MILLIKAN WAY,,,,,97003,,dcb98f7d68c7973d,America/Los_Angeles
-122.8186578,45.487733,13787,SW FARMINGTON RD,# 285,,,,97005,,bfb23a9771568102,America/Los_Angeles
-122.8082796,45.4711448,6770,SW VALE CT,,,,,97008,,f3155c18f4cc685b,America/Los_Angeles
-122.847406,45.5113763,1174,SW KILEY WAY,,,,,97006,,b048c17c2b725f60,America/Los_Angeles
-122.8297674,45.4311842,12305,SW HORIZON BLVD,# 201,,,,97007,,a9bc14ed3a5f359a,America/Los_Angeles
-122.8369346,45.4554094,15585,SW ROSE QUARTZ ST,,,,,97007,,a4a60c8b2ced7fcc,America/Los_Angeles
-122.8103764,45.4707507,6770,SW 130TH AVE,,,,,97008,,f7877e92a4a9d0c9,America/Los_Angeles
-122.831977,45.4943139,15080,SW MILLIKAN WAY,# 1221,,,,97003,,516c1c54cfb22942,America/Los_Angeles
-122.8245205,45.4868291,4550,SW MURRAY BLVD,# 84,,,,97005,,bd642df88f831015,America/Los_Angeles
-122.8381592,45.4269612,15676,SW SORA CT,,,,,97007,,13650330344064a9,America/Los_Angeles
-122.8283661,45.4314432,12240,SW HORIZON BLVD,# 302,,,,97007,,c7c7825ecbba9f71,America/Los_Angeles
-122.8372843,45.452764,15611,SW FELDSPAR WAY,,,,,97007,,024337b8903f409f,America/Los_Angeles
-122.751019,45.5026941,7252,SW BENZ PARK CT,,,,,97225,,99c033e95226e0d6,America/Los_Angeles
-122.8067724,45.4471659,12640,SW CONESTOGA DR,,,,,97008,,5c40415bfdcdabfd,America/Los_Angeles
-122.8485874,45.5249701,16650,NW PEBBLE BEACH WAY,,,,,97006,,bc863a1fa0bdb6ed,America/Los_Angeles
-122.8017558,45.5225253,425,NW LOST SPRINGS TER,# 304,,,,97229,,49dd34609eb03812,America/Los_Angeles
-122.802077,45.4622418,12133,SW TESLA TER,,,,,97008,,2777d8cfbc8aa6bb,America/Los_Angeles
-122.8131742,45.4504678,9730,SW HIALEAH DR,,,,,97008,,17deb6e3f63b0b28,America/Los_Angeles
-122.8284067,45.4437291,14725,SW OSPREY DR,# 537,,,,97007,,db8d56f8bc677ab1,America/Los_Angeles
-122.8326517,45.4964174,15121,SW MILLIKAN WAY,# 314,,,,97003,,29e5251ebcde3959,America/Los_Angeles
-122.8017634,45.4766935,12175,SW ALLEN BLVD,# 1,,,,97005,,611ed876268856e7,America/Los_Angeles
-122.8320226,45.4971848,3332,SW 153RD DR,,,,,97003,,2aadfa11a3df51db,America/Los_Angeles
-122.8087025,45.4742374,12855,SW 18TH ST,,,,,97008,,ff955f6604ae8a38,America/Los_Angeles
-122.7990617,45.4748056,11850,SW IRON HORSE LN,# 18,,,,97008,,f41fa7a316821fb3,America/Los_Angeles
-122.840555,45.527361,1115,NW 158TH AVE,# 413,,,,97006,,b7275d722811cbaf,America/Los_Angeles
-122.8062554,45.4944252,12540,SW COLONY LN,# 1,,,,97005,,aa56164c2f6cf6f5,America/Los_Angeles
-122.8211154,45.481705,5200,SW 141ST AVE,# 57,,,,97005,,7e3b76b43caa135a,America/Los_Angeles
-122.8431236,45.4482458,16135,SW PEBBLE CT,,,,,97007,,1d6dd9bad911b1e6,America/Los_Angeles
-122.8244668,45.5055386,1920,SW 144TH AVE,,,,,97005,,9d04ecf4a328892b,America/Los_Angeles
-122.8431935,45.529012,16100,NW CORNELL RD,# 210,,,,97006,,8f058a2e97c0f381,America/Los_Angeles
-122.8293474,45.4446851,10415,SW MOCKINGBIRD WAY,,,,,97007,,8e00cf9157c858cd,America/Los_Angeles
-122.801454,45.4762452,12090,SW ALLEN BLVD,,,,,97005,,988912256182d22a,America/Los_Angeles
-122.7959343,45.4470043,10216,SW CONESTOGA DR,# 83,,,,97008,,eb2e1614398257bb,America/Los_Angeles
-122.8426106,45.4697401,6950,SW 161ST PL,,,,,97007,,515a66b7683d4b6d,America/Los_Angeles
-122.7724855,45.4835077,9300,SW JAMIESON CT,,,,,97005,,ce8a9b0b30578555,America/Los_Angeles
-122.8111731,45.4821161,5212,SW ERICKSON AVE,,,,,97005,,b3b526c85f16ea44,America/Los_Angeles
-122.8642874,45.5195565,18085,SW SALIX RDG,,,,,97006,,0671715f4d596d47,America/Los_Angeles
-122.795599,45.4944901,11515,SW CENTER ST,# 12,,,,97005,,dae59a330ff79da7,America/Los_Angeles
-122.8486228,45.5240764,607,NW PACIFIC GROVE DR,,,,,97006,,7da5254dfffa8a2d,America/Los_Angeles
-122.836214,45.4332995,15495,SW BUNTING ST,# 101,,,,97007,,ad190982d27e6ae7,America/Los_Angeles
-122.7962494,45.4464979,10206,SW CONESTOGA DR,# 24,,,,97008,,50d372309174ad68,America/Los_Angeles
-122.82219,45.5055051,14095,SW COMPASS DR,,,,,97005,,e256a4cc004747d0,America/Los_Angeles
-122.816222,45.456587,8785,SW CORTEZ CT,,,,,97008,,e9ab8ccc87417ac5,America/Los_Angeles
-122.8470393,45.5181409,240,SW DELTA DR,,,,,97006,,94bafd77227522df,America/Los_Angeles
-122.8310878,45.4398214,15268,SW TEAL BLVD,# B,,,,97007,,50f25be7b2440af1,America/Los_Angeles
-122.8053399,45.4956561,3394,SW 125TH AVE,,,,,97005,,d879fd4bfe3aaaa4,America/Los_Angeles
-122.7627211,45.4837924,8370,SW APPLE WAY,# 203,,,,97225,,bc61935445370de5,America/Los_Angeles
-122.8625072,45.524964,785,NW 180TH AVE,,,,,97006,,71ff4d17eeca0e34,America/Los_Angeles
-122.7721922,45.4732199,6495,SW OLD SCHOLLS FERRY RD,,,,,97223,,3dc54435b5281bce,America/Los_Angeles
-122.8453426,45.5107025,1225,SW 163RD AVE,# 407,,,,97006,,46d5ab87b16cf9af,America/Los_Angeles
-122.8037886,45.4515623,9495,SW DOWNING DR,,,,,97008,,3b029386d7f0f244,America/Los_Angeles
-122.8343925,45.4319424,15330,SW SPARROW LOOP,,,,,97007,,b4456d2343248fbc,America/Los_Angeles
-122.8255623,45.4537874,14445,SW YEARLING WAY,,,,,97008,,fc8221d353f8e0c4,America/Los_Angeles
-122.8492378,45.5243085,637,NW PACIFIC GROVE DR,,,,,97006,,328c436ce81d1133,America/Los_Angeles
-122.8383223,45.4653648,7540,SW 156TH PL,,,,,97007,,ae030dbc94f4b30c,America/Los_Angeles
-122.8308465,45.4521617,14979,SW OPAL DR,,,,,97007,,d4f072d75a5cb5fe,America/Los_Angeles
-122.825524,45.4567004,8775,SW MAVERICK TER,# 501,,,,97008,,d877641e14770d06,America/Los_Angeles
-122.8400102,45.5260321,850,NW ISLAND TER,# A4,,,,97006,,a7be1fdc3fd67970,America/Los_Angeles
-122.7962184,45.4666514,11555,SW BLAKENEY ST,,,,,97008,,c52504e845ea39bf,America/Los_Angeles
-122.8084891,45.5005365,2725,SW CEDAR HILLS BLVD,# 100,,,,97005,,b77981a8b8b864c4,America/Los_Angeles
-122.8585951,45.5293618,1354,NW FALL AVE,,,,,97006,,ae3b49187c69cc10,America/Los_Angeles
-122.8283068,45.4325084,14525,SW MAGPIE LN,# 204,,,,97007,,1a8b50ad5eaf2238,America/Los_Angeles
-122.8352045,45.4516741,9447,SW MANCHESTER PL,,,,,97007,,2f38dace54c0bd23,America/Los_Angeles
-122.7960491,45.494449,11615,SW CENTER ST,# 25,,,,97005,,e8799a4b0dae17b0,America/Los_Angeles
-122.7990476,45.475417,6170,SW LOMBARD AVE,# 23,,,,97008,,7e8467748a34c199,America/Los_Angeles
-122.787368,45.5187128,10703,SW WASHINGTON ST,,,,,97225,,40d741998fdf049a,America/Los_Angeles
-122.8276894,45.4811224,5335,SW MURRAY BLVD,# 236,,,,97005,,3338b32660cbf902,America/Los_Angeles
-122.8145127,45.4490363,13285,SW AQUADUCT CT,,,,,97008,,4494e7491ff512cf,America/Los_Angeles
-122.8539975,45.5341473,1865,NW 169TH PL,# 120,,,,97006,,ff0aa9944b18bbf9,America/Los_Angeles
-122.8224594,45.4390979,11193,SW DAVIES RD,# 401,,,,97007,,12a4df86bf799b29,America/Los_Angeles
-122.7790317,45.4842656,4937,SW CHESTNUT PL,,,,,97005,,4222218cc596c468,America/Los_Angeles
-122.8181393,45.4573074,8675,SW BRIDLETRAIL AVE,,,,,97008,,625c9f3a4b865a0e,America/Los_Angeles
-122.833578,45.437831,11345,SW PINTAIL LOOP,,,,,97007,,936c090ac7d97420,America/Los_Angeles
-122.8225086,45.442685,14165,SW TEAL BLVD,# A,,,,97008,,8e642e7d73465763,America/Los_Angeles
-122.7731628,45.4871524,9357,SW BEAVERTON HILLSDALE HWY,,,,,97005,,3bcb9fc1dc08779b,America/Los_Angeles
-122.7799553,45.4643711,7733,SW SCHOLLS FERRY RD,# 122,,,,97008,,caa6ca24c8a0fc12,America/Los_Angeles
-122.8634084,45.5246768,18146,NW WALKER RD,,,,,97006,,01826866f1debb3f,America/Los_Angeles
-122.8023866,45.461456,12267,SW STEAMBOAT DR,,,,,97008,,043f48956a9e9af6,America/Los_Angeles
-122.8550647,45.5318967,1705,NW 173RD AVE,# 109,,,,97006,,cb06dcc535eeabf5,America/Los_Angeles
-122.8159476,45.457311,8660,SW CORTEZ CT,,,,,97008,,cebc7ebd768624f3,America/Los_Angeles
-122.8098832,45.493579,3590,SW CEDAR HILLS BLVD,,,,,97005,,ed3f5eae8b23f7cc,America/Los_Angeles
-122.8052092,45.4946169,3496,SW 125TH AVE,,,,,97005,,4ca68f22ff2fc9ce,America/Los_Angeles
-122.864917,45.5243704,18202,NW WALKER RD,,,,,97006,,4b99a783feacf068,America/Los_Angeles
-122.8262314,45.4347763,14736,SW SCHOLLS FERRY RD,# 718,,,,97007,,8fea23620ea1c080,America/Los_Angeles
-122.8283974,45.4762843,14745,SW WHEATON LN,,,,,97007,,0fcb079e6f2ef8c6,America/Los_Angeles
-122.8532191,45.4270954,12745,SW 172ND TER,,,,,97007,,f67026ddc4e3fd10,America/Los_Angeles
-122.7996716,45.5221981,500,NW LOST SPRINGS TER,# 402,,,,97229,,3af5d4396c555778,America/Los_Angeles
-122.8197933,45.488185,13787,SW FARMINGTON RD,# 122,,,,97005,,bba8da6e13e8d26e,America/Los_Angeles
-122.8245062,45.4377852,11265,SW DAVIES RD,# 1101,,,,97007,,a4c13135d1164cb1,America/Los_Angeles
-122.8245059,45.4615968,14375,SW SEXTON MOUNTAIN DR,# L,,,,97008,,28d3ae3644eace13,America/Los_Angeles
-122.809793,45.480567,12900,SW 9TH ST,# 128,,,,97005,,251adf300603dcb2,America/Los_Angeles
-122.8045304,45.4913504,12396,SW CENTER ST,# 176,,,,97005,,6fedbec32cf28322,America/Los_Angeles
-122.8405007,45.4510089,15952,SW BRECCIA DR,,,,,97007,,00d8f5a3b78d1cbc,America/Los_Angeles
-122.8241365,45.4335139,14349,SW BARROWS RD,,,,,97007,,07c280de41884bcd,America/Los_Angeles
-122.7984222,45.4682419,11791,SW CRATER LOOP,,,,,97008,,fa177740a16d7d05,America/Los_Angeles
-122.8253395,45.4426117,14451,SW TEAL BLVD,# H,,,,97008,,6bdd7658ce61d7e5,America/Los_Angeles
-122.7613007,45.49905,8250,SW CANYON LN,,,,,97225,,cb0253c11fd81992,America/Los_Angeles
-122.8208773,45.4792693,13999,SW BONNIE BRAE CT,,,,,97005,,f51561d7d55bdb75,America/Los_Angeles
-122.8123473,45.4517374,9660,SW NEW FOREST DR,,,,,97008,,a398ae6fdb6adef0,America/Los_Angeles
-122.8253341,45.4403536,14480,SW TEAL BLVD,# B,,,,97008,,375ccd0e7a319e6b,America/Los_Angeles
-122.8519242,45.49525,3280,SW 170TH AVE,# 202,,,,97003,,ee2d0bf19679852a,America/Los_Angeles
-122.8038601,45.4497615,9665,SW PRAIRIE TER,# B,,,,97008,,699c0fbce8df6f7a,America/Los_Angeles
-122.8262846,45.4361609,14520,SW QUAIL LN,# 305,,,,97007,,f0d2a51a9eee1c79,America/Los_Angeles
-122.814823,45.4648508,7630,SW HYLAND WAY,,,,,97008,,9fc557dfd74663cd,America/Los_Angeles
-122.8653238,45.5290828,1285,NW 183RD AVE,# 39,,,,97006,,a8ce10c1a821449f,America/Los_Angeles
-122.8394072,45.4793046,15752,SW VILLAGE CIR,,,,,97007,,ec1cff7fe99dc0a0,America/Los_Angeles
-122.7994918,45.5214775,11795,NW CEDAR FALLS DR,# 209,,,,97229,,9f744eeab1f77cda,America/Los_Angeles
-122.7946803,45.4804503,5476,SW ALGER AVE,# C2,,,,97005,,0b0b780af3ffba5f,America/Los_Angeles
-122.7801884,45.4572785,8725,SW BRIGHTFIELD CIR,,,,,97223,,3c846de98eba00d0,America/Los_Angeles
-122.7998437,45.4836119,4930,SW LOMBARD AVE,,,,,97005,,125b68ad8df05fcf,America/Los_Angeles
-122.8233426,45.4866796,4655,SW 142ND AVE,# 203,,,,97005,,af78a142b2ff80d6,America/Los_Angeles
-122.8375409,45.4693887,15570,SW BRIGHTON CT,,,,,97007,,1ddffc632bb3014c,America/Los_Angeles
-122.8452717,45.5123484,1015,SW 163RD AVE,# 102,,,,97006,,525b21c8e15c9e17,America/Los_Angeles
-122.8175086,45.4833722,5055,SW MENLO DR,# 2,,,,97005,,b6c9f792eaf5c8a7,America/Los_Angeles
-122.8044241,45.4655951,7535,SW HALL BLVD,# 36,,,,97008,,d7fb63abba773d07,America/Los_Angeles
-122.8270195,45.4649226,14570,SW HART RD,# 231,,,,97007,,fe0c27ed6fa761fc,America/Los_Angeles
-122.8031354,45.4632243,7801,SW HEWITT PL,,,,,97008,,3173e2b24b0fb662,America/Los_Angeles
-122.8034121,45.4724701,12340,SW JENINE LN,,,,,97008,,65bc8ccb4345b684,America/Los_Angeles
-122.7945275,45.4758611,6155,SW KING BLVD,# 24,,,,97008,,2c3250fec527cd87,America/Los_Angeles
-122.8358164,45.434224,11651,SW TEAL BLVD,# D,,,,97007,,0f7701e4a983a3c9,America/Los_Angeles
-122.8235098,45.438831,11215,SW DAVIES RD,# 610,,,,97007,,058ac25c95e1ad0b,America/Los_Angeles
-122.8214663,45.4571401,14090,SW TENNESSEE LN,,,,,97008,,8ac9d018b1816180,America/Los_Angeles
-122.791971,45.4613917,8329,SW CIRRUS DR,,,,,97008,,a39c52cd75ebc919,America/Los_Angeles
-122.8001766,45.4613654,11962,SW WINDMILL DR,,,,,97008,,0a604dda6cdc46c3,America/Los_Angeles
-122.8145872,45.4442605,13390,SW SNOWSHOE LN,,,,,97008,,cd2d00c73e2f8a33,America/Los_Angeles
-122.8180662,45.4854934,13665,SW LARCH PL,# 8,,,,97005,,c54033bf768db82b,America/Los_Angeles
-122.8256676,45.487272,4470,SW MURRAY BLVD,# 12,,,,97005,,db95cdba7e4c7d56,America/Los_Angeles
-122.8292623,45.4642778,14815,SW CAROLWOOD DR,,,,,97007,,b3695631d347bc56,America/Los_Angeles
